Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2017-07-19,29.39,29.4,29.27,29.33,2323612.0,0.0,1.0,29.39,29.4,29.27,29.33,2323612.0
2017-07-18,29.05,29.16,28.95,29.14,1917900.0,0.0,1.0,29.05,29.16,28.95,29.14,1917900.0
2017-07-17,29.16,29.34,29.16,29.21,1836799.0,0.0,1.0,29.16,29.34,29.16,29.21,1836799.0
2017-07-14,29.01,29.13,28.97,29.1,2247837.0,0.0,1.0,29.01,29.13,28.97,29.1,2247837.0
2017-07-13,29.12,29.15,28.88,29.06,2335369.0,0.0,1.0,29.12,29.15,28.88,29.06,2335369.0
2017-07-12,28.71,28.975,28.69,28.9,3586047.0,0.0,1.0,28.71,28.975,28.69,28.9,3586047.0
2017-07-11,28.47,28.51,28.31,28.37,3163422.0,0.0,1.0,28.47,28.51,28.31,28.37,3163422.0
2017-07-10,28.6,28.8,28.568,28.72,1670888.0,0.0,1.0,28.6,28.8,28.568,28.72,1670888.0
2017-07-07,28.55,28.71,28.48,28.68,2128315.0,0.0,1.0,28.55,28.71,28.48,28.68,2128315.0
2017-07-06,28.66,28.67,28.52,28.57,2035222.0,0.0,1.0,28.66,28.67,28.52,28.57,2035222.0
2017-07-05,28.57,28.7,28.52,28.6,2984738.0,0.0,1.0,28.57,28.7,28.52,28.6,2984738.0
2017-07-03,28.6,28.76,28.6,28.68,1886062.0,0.0,1.0,28.6,28.76,28.6,28.68,1886062.0
2017-06-30,28.82,28.83,28.56,28.73,2840678.0,0.0,1.0,28.82,28.83,28.56,28.73,2840678.0
2017-06-29,28.93,28.9525,28.625,28.72,3650573.0,0.0,1.0,28.93,28.9525,28.625,28.72,3650573.0
2017-06-28,28.78,28.95,28.74,28.89,3984598.0,0.0,1.0,28.78,28.95,28.74,28.89,3984598.0
2017-06-27,28.63,28.78,28.59,28.645,3532028.0,0.0,1.0,28.63,28.78,28.59,28.645,3532028.0
2017-06-26,29.06,29.12,28.77,28.79,3529916.0,0.0,1.0,29.06,29.12,28.77,28.79,3529916.0
2017-06-23,28.83,28.97,28.79,28.85,1922635.0,0.0,1.0,28.83,28.97,28.79,28.85,1922635.0
2017-06-22,28.77,28.805,28.67,28.75,2591515.0,0.0,1.0,28.77,28.805,28.67,28.75,2591515.0
2017-06-21,28.6,28.69,28.525,28.55,2950139.0,0.0,1.0,28.6,28.69,28.525,28.55,2950139.0
2017-06-20,28.88,28.9,28.45,28.52,3436727.0,0.0,1.0,28.88,28.9,28.45,28.52,3436727.0
2017-06-19,28.89,28.94,28.8,28.86,2743017.0,0.0,1.0,28.89,28.94,28.8,28.86,2743017.0
2017-06-16,28.77,28.93,28.66,28.89,4921043.0,0.0,1.0,28.77,28.93,28.66,28.89,4921043.0
2017-06-15,28.54,28.71,28.51,28.63,4269223.0,0.0,1.0,28.54,28.71,28.51,28.63,4269223.0
2017-06-14,29.1,29.16,28.78,28.86,3139780.0,0.0,1.0,29.1,29.16,28.78,28.86,3139780.0
2017-06-13,29.06,29.06,28.88,28.99,2386082.0,0.0,1.0,29.06,29.06,28.88,28.99,2386082.0
2017-06-12,28.84,28.97,28.79,28.89,4758464.0,0.0,1.0,28.84,28.97,28.79,28.89,4758464.0
2017-06-09,28.54,28.67,28.36,28.46,4264035.0,0.0,1.0,28.54,28.67,28.36,28.46,4264035.0
2017-06-08,28.82,28.84,28.62,28.68,3703085.0,0.0,1.0,28.82,28.84,28.62,28.68,3703085.0
2017-06-07,29.16,29.22,28.89,29.02,3848894.0,1.103,1.0,29.16,29.22,28.89,29.02,3848894.0
2017-06-06,29.93,30.22,29.91,30.13,3891472.0,0.0,1.0,28.834066991999,29.113448195731,28.814799322777,29.026743684228,3891472.0
2017-06-05,30.08,30.25,30.06,30.18,2574920.0,0.0,1.0,28.978574511171,29.142349699565,28.959306841948,29.074912857285,2574920.0
2017-06-02,29.98,30.19,29.89,30.18,3665756.0,0.0,1.0,28.882236165057,29.084546691897,28.795531653554,29.074912857285,3665756.0
2017-06-01,30.35,30.37,29.935,30.08,4278469.0,0.0,1.0,29.238688045679,29.257955714902,28.838883909305,28.978574511171,4278469.0
2017-05-31,30.24,30.385,30.0217,30.26,8441392.0,0.0,1.0,29.132715864954,29.272406466819,28.922409255386,29.151983534177,8441392.0
2017-05-30,29.8,29.96,29.755,29.86,8576214.0,0.0,1.0,28.708827142051,28.862968495834,28.6654748863,28.766630149719,8576214.0
2017-05-26,29.71,29.99,29.7,29.98,7249564.0,0.0,1.0,28.622122630548,28.891869999668,28.612488795937,28.882236165057,7249564.0
2017-05-25,29.92,29.98,29.83,29.91,5678531.0,0.0,1.0,28.824433157388,28.882236165057,28.737728645885,28.814799322777,5678531.0
2017-05-24,29.6,29.6699,29.52,29.63,3387761.0,0.0,1.0,28.516150449822,28.583490953756,28.439079772931,28.545051953657,3387761.0
2017-05-23,29.62,29.66,29.48,29.5,3373437.0,0.0,1.0,28.535418119045,28.573953457491,28.400544434485,28.419812103708,3373437.0
2017-05-22,29.57,29.8,29.5501,29.62,5991701.0,0.0,1.0,28.487248945988,28.708827142051,28.468077615111,28.535418119045,5991701.0
2017-05-19,29.13,29.21,29.0378,29.18,4595111.0,0.0,1.0,28.063360223085,28.140430899977,27.974536267968,28.111529396142,4595111.0
2017-05-18,28.98,29.095,28.85,29.01,5787333.0,0.0,1.0,27.918852703914,28.029641801945,27.793612853965,27.947754207748,5787333.0
2017-05-17,28.98,29.19,28.83,28.84,7196980.0,0.0,1.0,27.918852703914,28.121163230754,27.774345184743,27.783979019354,7196980.0
