Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2017-06-09,36.39,36.49,35.39,36.03,2546243.0,0.0,1.0,36.229280524291,36.328838865935,35.23369710785,35.870870494372,2546243.0
2017-06-08,33.92,36.0,33.61,35.71,3558860.0,0.0,1.0,33.770189485682,35.841002991879,33.461558626585,35.552283801111,3558860.0
2017-06-07,34.18,34.64,33.4899,33.94,2557838.0,0.0,1.0,34.029041173956,34.487009545519,33.34198905827,33.790101154011,2557838.0
2017-06-06,34.32,34.47,33.95,34.19,2284566.0,0.0,1.0,34.168422852258,34.317760364724,33.800056988175,34.038997008121,2284566.0
2017-06-05,34.33,34.83,34.27,34.48,1814772.0,0.0,1.0,34.178378686423,34.676170394643,34.118643681436,34.327716198889,1814772.0
2017-06-02,34.23,34.51,34.0007,34.36,2430041.0,0.0,1.0,34.078820344778,34.357583701382,33.850533067389,34.208246188916,2430041.0
2017-06-01,34.32,34.53,33.66,34.33,2889083.0,0.0,1.0,34.168422852258,34.377495369711,33.511337797407,34.178378686423,2889083.0
2017-05-31,34.19,34.45,32.93,33.99,13672677.0,0.0,1.0,34.038997008121,34.297848696395,32.784561903405,33.839880324833,13672677.0
2017-05-30,33.48,34.34,33.37,34.28,3636734.0,0.0,1.0,33.332132782448,34.188334520587,33.222618606639,34.128599515601,3636734.0
2017-05-26,34.5,34.51,33.62,33.71,3401687.0,0.0,1.0,34.347627867218,34.357583701382,33.471514460749,33.561116968229,3401687.0
2017-05-25,35.2,35.4,34.02,34.44,2856038.0,0.0,1.0,35.044536258726,35.243652942015,33.869747827326,34.287892862231,2856038.0
2017-05-24,35.86,36.77,34.77,34.99,3321670.0,0.0,1.0,35.701621313577,36.607602222539,34.616435389657,34.835463741274,3321670.0
2017-05-23,33.81,35.53,33.71,35.28,3686718.0,0.0,1.0,33.660675309873,35.373078786152,33.561116968229,35.124182932042,3686718.0
2017-05-22,34.42,34.57,33.65,33.97,2711002.0,0.0,1.0,34.267981193902,34.417318706368,33.501381963243,33.819968656504,2711002.0
2017-05-19,34.08,34.6025,33.94,34.22,2492709.0,0.0,1.0,33.929482832312,34.449675167403,33.790101154011,34.068864510614,2492709.0
2017-05-18,33.6,34.1,33.34,33.86,2653612.0,0.0,1.0,33.451602792421,33.949394500641,33.192751104146,33.710454480695,2653612.0
2017-05-17,34.01,34.66,33.46,33.89,3158664.0,0.0,1.0,33.859791993161,34.506921213848,33.312221114119,33.740321983188,3158664.0
