Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2017-08-15,85.8,85.94,85.19,85.78,358725.0,0.0,1.0,85.8,85.94,85.19,85.78,358725.0
2017-08-14,86.75,86.93,86.03,86.38,501840.0,0.0,1.0,86.75,86.93,86.03,86.38,501840.0
2017-08-11,86.66,87.26,85.97,87.23,450226.0,0.0,1.0,86.66,87.26,85.97,87.23,450226.0
2017-08-10,85.79,88.03,85.33,86.74,933688.0,0.0,1.0,85.79,88.03,85.33,86.74,933688.0
2017-08-09,85.6,87.2,84.45,84.94,453577.0,0.0,1.0,85.6,87.2,84.45,84.94,453577.0
2017-08-08,84.97,85.3,83.42,84.53,568848.0,0.0,1.0,84.97,85.3,83.42,84.53,568848.0
2017-08-07,85.05,85.655,84.49,84.95,417273.0,0.0,1.0,85.05,85.655,84.49,84.95,417273.0
2017-08-04,86.13,86.13,84.91,85.27,484141.0,0.0,1.0,86.13,86.13,84.91,85.27,484141.0
2017-08-03,86.57,87.27,86.09,86.71,360991.0,0.0,1.0,86.57,87.27,86.09,86.71,360991.0
2017-08-02,87.04,87.9,86.51,86.7,462487.0,0.0,1.0,87.04,87.9,86.51,86.7,462487.0
2017-08-01,84.28,87.88,84.28,87.24,541908.0,0.0,1.0,84.28,87.88,84.28,87.24,541908.0
2017-07-31,86.79,87.24,85.9,86.66,356326.0,0.0,1.0,86.79,87.24,85.9,86.66,356326.0
2017-07-28,85.8,87.23,85.715,86.61,467312.0,0.0,1.0,85.8,87.23,85.715,86.61,467312.0
2017-07-27,86.65,86.84,85.01,85.62,551961.0,0.0,1.0,86.65,86.84,85.01,85.62,551961.0
2017-07-26,84.21,86.585,83.62,86.16,595015.0,0.0,1.0,84.21,86.585,83.62,86.16,595015.0
2017-07-25,84.57,85.35,83.77,84.27,935050.0,0.0,1.0,84.57,85.35,83.77,84.27,935050.0
2017-07-24,84.0,84.87,83.7,84.47,506880.0,0.0,1.0,84.0,84.87,83.7,84.47,506880.0
2017-07-21,83.91,84.38,83.41,83.97,738639.0,0.0,1.0,83.91,84.38,83.41,83.97,738639.0
2017-07-20,82.73,83.89,82.2701,83.46,592318.0,0.0,1.0,82.73,83.89,82.2701,83.46,592318.0
2017-07-19,82.61,83.18,81.85,82.74,457331.0,0.0,1.0,82.61,83.18,81.85,82.74,457331.0
2017-07-18,81.69,83.37,81.26,82.67,533034.0,0.0,1.0,81.69,83.37,81.26,82.67,533034.0
2017-07-17,81.52,82.64,81.2,81.59,712606.0,0.0,1.0,81.52,82.64,81.2,81.59,712606.0
2017-07-14,79.16,81.31,79.16,80.89,719038.0,0.0,1.0,79.16,81.31,79.16,80.89,719038.0
2017-07-13,79.17,79.47,77.69,78.39,457230.0,0.0,1.0,79.17,79.47,77.69,78.39,457230.0
2017-07-12,79.59,80.38,78.99,79.17,523935.0,0.0,1.0,79.59,80.38,78.99,79.17,523935.0
2017-07-11,78.32,79.38,77.59,79.29,362990.0,0.0,1.0,78.32,79.38,77.59,79.29,362990.0
2017-07-10,76.55,78.78,76.151,78.25,732167.0,0.0,1.0,76.55,78.78,76.151,78.25,732167.0
2017-07-07,77.15,77.35,76.53,77.06,583999.0,0.0,1.0,77.15,77.35,76.53,77.06,583999.0
2017-07-06,77.61,78.0,77.16,77.33,361210.0,0.0,1.0,77.61,78.0,77.16,77.33,361210.0
2017-07-05,77.12,78.05,76.57,77.64,571334.0,0.24,1.0,77.12,78.05,76.57,77.64,571334.0
2017-07-03,77.05,78.21,76.78,77.11,300838.0,0.0,1.0,76.812557781202,77.968983050847,76.543389830508,76.872372881356,300838.0
2017-06-30,77.05,78.9,77.03,78.17,528108.0,0.0,1.0,76.812557781202,78.656856702619,76.792619414484,77.929106317411,528108.0
