Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2017-07-25,94.25,96.42,94.135,95.72,1173158.0,0.0,1.0,94.25,96.42,94.135,95.72,1173158.0
2017-07-24,92.44,94.06,92.055,93.21,843300.0,0.0,1.0,92.44,94.06,92.055,93.21,843300.0
2017-07-21,92.48,92.79,91.29,91.99,1215260.0,0.0,1.0,92.48,92.79,91.29,91.99,1215260.0
2017-07-20,94.4,95.56,92.08,92.38,1292503.0,0.0,1.0,94.4,95.56,92.08,92.38,1292503.0
2017-07-19,90.9,93.98,90.44,93.93,1269149.0,0.0,1.0,90.9,93.98,90.44,93.93,1269149.0
2017-07-18,91.97,91.97,89.43,90.41,1238669.0,0.0,1.0,91.97,91.97,89.43,90.41,1238669.0
2017-07-17,90.25,91.11,89.98,90.47,1102044.0,0.0,1.0,90.25,91.11,89.98,90.47,1102044.0
2017-07-14,89.48,90.65,89.46,90.48,889532.0,0.0,1.0,89.48,90.65,89.46,90.48,889532.0
2017-07-13,88.12,89.61,87.68,89.42,809946.0,0.0,1.0,88.12,89.61,87.68,89.42,809946.0
2017-07-12,89.59,90.695,87.8,88.11,982624.0,0.0,1.0,89.59,90.695,87.8,88.11,982624.0
2017-07-11,88.1,88.84,86.57,88.62,848004.0,0.0,1.0,88.1,88.84,86.57,88.62,848004.0
2017-07-10,85.68,88.17,85.235,88.03,1231173.0,0.0,1.0,85.68,88.17,85.235,88.03,1231173.0
2017-07-07,85.39,86.31,82.77,86.09,1441705.0,0.0,1.0,85.39,86.31,82.77,86.09,1441705.0
2017-07-06,89.2,89.86,85.79,85.96,1524451.0,0.0,1.0,89.2,89.86,85.79,85.96,1524451.0
2017-07-05,89.55,89.6603,87.44,88.49,1374477.0,0.0,1.0,89.55,89.6603,87.44,88.49,1374477.0
2017-07-03,89.55,90.66,88.84,90.35,723273.0,0.0,1.0,89.55,90.66,88.84,90.35,723273.0
2017-06-30,87.5,89.24,86.82,88.81,1474496.0,0.0,1.0,87.5,89.24,86.82,88.81,1474496.0
2017-06-29,87.21,88.49,86.71,87.29,1519607.0,0.0,1.0,87.21,88.49,86.71,87.29,1519607.0
2017-06-28,88.26,89.52,86.54,86.6,1216776.0,0.0,1.0,88.26,89.52,86.54,86.6,1216776.0
2017-06-27,87.58,88.67,86.56,87.99,1257339.0,0.0,1.0,87.58,88.67,86.56,87.99,1257339.0
2017-06-26,88.74,88.746,86.67,87.3,1218157.0,0.0,1.0,88.74,88.746,86.67,87.3,1218157.0
2017-06-23,86.03,88.61,85.81,88.4,2184898.0,0.0,1.0,86.03,88.61,85.81,88.4,2184898.0
2017-06-22,86.89,88.18,85.9,85.98,1199647.0,0.0,1.0,86.89,88.18,85.9,85.98,1199647.0
2017-06-21,86.69,88.95,85.6387,86.75,2069136.0,0.0,1.0,86.69,88.95,85.6387,86.75,2069136.0
2017-06-20,84.29,87.68,83.22,87.04,2087922.0,0.0,1.0,84.29,87.68,83.22,87.04,2087922.0
2017-06-19,85.35,86.29,84.471,85.89,1055785.0,0.0,1.0,85.35,86.29,84.471,85.89,1055785.0
2017-06-16,86.45,86.8775,83.91,84.87,2375367.0,0.0,1.0,86.45,86.8775,83.91,84.87,2375367.0
2017-06-15,88.78,89.32,84.6501,85.87,2796309.0,0.0,1.0,88.78,89.32,84.6501,85.87,2796309.0
2017-06-14,91.79,92.2,89.11,89.4,1592734.0,0.0,1.0,91.79,92.2,89.11,89.4,1592734.0
2017-06-13,90.48,92.46,90.33,92.44,1286291.0,0.0,1.0,90.48,92.46,90.33,92.44,1286291.0
2017-06-12,90.57,91.703,89.88,90.66,2314756.0,0.0,1.0,90.57,91.703,89.88,90.66,2314756.0
2017-06-09,88.07,90.37,87.59,90.15,1430722.0,0.0,1.0,88.07,90.37,87.59,90.15,1430722.0
2017-06-08,87.94,89.18,87.04,87.82,2161180.0,0.0,1.0,87.94,89.18,87.04,87.82,2161180.0
2017-06-07,92.11,92.75,88.1901,88.6,1380706.0,0.0,1.0,92.11,92.75,88.1901,88.6,1380706.0
2017-06-06,90.25,93.105,89.95,92.76,1420001.0,0.0,1.0,90.25,93.105,89.95,92.76,1420001.0
2017-06-05,91.28,91.76,89.91,90.65,1221067.0,0.0,1.0,91.28,91.76,89.91,90.65,1221067.0
2017-06-02,93.66,94.04,91.48,91.84,1477954.0,0.0,1.0,93.66,94.04,91.48,91.84,1477954.0
2017-06-01,93.68,94.83,92.5,93.97,1203641.0,0.0,1.0,93.68,94.83,92.5,93.97,1203641.0
2017-05-31,92.82,93.91,91.2,92.76,2518223.0,0.0,1.0,92.82,93.91,91.2,92.76,2518223.0
2017-05-30,97.72,97.95,94.1,94.28,2085294.0,0.0,1.0,97.72,97.95,94.1,94.28,2085294.0
2017-05-26,99.57,99.93,97.81,98.41,1355930.0,0.0,1.0,99.57,99.93,97.81,98.41,1355930.0
2017-05-25,99.26,101.98,98.33,99.63,1533154.0,0.0,1.0,99.26,101.98,98.33,99.63,1533154.0
2017-05-24,100.65,100.97,98.72,99.37,1341368.0,0.0,1.0,100.65,100.97,98.72,99.37,1341368.0
2017-05-23,102.43,102.55,100.57,100.65,1146817.0,0.0,1.0,102.43,102.55,100.57,100.65,1146817.0
2017-05-22,103.59,104.49,101.66,102.25,983170.0,0.0,1.0,103.59,104.49,101.66,102.25,983170.0
2017-05-19,102.25,103.89,101.605,103.12,1327946.0,0.0,1.0,102.25,103.89,101.605,103.12,1327946.0
