Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2017-08-24,390.09,391.53,384.24,389.23,1361900.0,0.0,1.0,390.09,391.53,384.24,389.23,1361900.0
2017-08-23,396.29,396.29,390.26,390.33,1274048.0,0.0,1.0,396.29,396.29,390.26,390.33,1274048.0
2017-08-22,398.15,399.99,395.0,397.05,991452.0,0.0,1.0,398.15,399.99,395.0,397.05,991452.0
2017-08-21,392.75,396.9,391.38,396.45,913553.0,0.0,1.0,392.75,396.9,391.38,396.45,913553.0
2017-08-18,391.53,396.27,390.71,392.97,1300514.0,0.0,1.0,391.53,396.27,390.71,392.97,1300514.0
2017-08-17,401.0,401.65,393.17,393.36,1570900.0,0.0,1.0,401.0,401.65,393.17,393.36,1570900.0
2017-08-16,399.35,402.49,397.1801,400.78,1689607.0,0.0,1.0,399.35,402.49,397.1801,400.78,1689607.0
2017-08-15,401.05,403.36,395.92,397.73,2245026.0,0.0,1.0,401.05,403.36,395.92,397.73,2245026.0
2017-08-14,398.78,405.33,397.0,401.08,2427257.0,0.0,1.0,398.78,405.33,397.0,401.08,2427257.0
2017-08-11,400.08,402.45,392.6,394.49,2383846.0,0.0,1.0,400.08,402.45,392.6,394.49,2383846.0
2017-08-10,398.69,404.06,396.72,398.68,1961344.0,0.0,1.0,398.69,404.06,396.72,398.68,1961344.0
2017-08-09,387.89,408.83,386.38,400.9,3849491.0,0.0,1.0,387.89,408.83,386.38,400.9,3849491.0
2017-08-08,380.02,393.24,378.2569,389.75,1904663.0,0.0,1.0,380.02,393.24,378.2569,389.75,1904663.0
2017-08-07,384.65,386.45,380.77,381.02,1303896.0,0.0,1.0,384.65,386.45,380.77,381.02,1303896.0
2017-08-04,385.0,386.0,380.56,384.63,694763.0,0.0,1.0,385.0,386.0,380.56,384.63,694763.0
2017-08-03,384.54,387.41,383.29,384.3,991909.0,0.0,1.0,384.54,387.41,383.29,384.3,991909.0
2017-08-02,386.39,388.25,381.7,385.54,1366266.0,0.0,1.0,386.39,388.25,381.7,385.54,1366266.0
2017-08-01,392.84,392.965,383.726,387.42,2261315.0,0.0,1.0,392.84,392.965,383.726,387.42,2261315.0
2017-07-31,399.42,399.95,385.36,391.91,6261352.0,0.0,1.0,399.42,399.95,385.36,391.91,6261352.0
2017-07-28,365.39,372.3655,361.0,370.26,1590810.0,0.0,1.0,365.39,372.3655,361.0,370.26,1590810.0
2017-07-27,354.0,370.96,353.02,366.9,3441204.0,0.0,1.0,354.0,370.96,353.02,366.9,3441204.0
2017-07-26,348.8,351.68,346.03,348.77,2263413.0,0.0,1.0,348.8,351.68,346.03,348.77,2263413.0
2017-07-25,349.47,350.885,346.5757,348.0,846001.0,0.0,1.0,349.47,350.885,346.5757,348.0,846001.0
2017-07-24,349.79,350.43,345.2501,348.08,1360184.0,0.0,1.0,349.79,350.43,345.2501,348.08,1360184.0
2017-07-21,345.3,351.87,345.3,350.07,1315858.0,0.0,1.0,345.3,351.87,345.3,350.07,1315858.0
2017-07-20,346.47,349.67,344.315,345.3,1220529.0,0.0,1.0,346.47,349.67,344.315,345.3,1220529.0
2017-07-19,345.02,347.26,342.97,346.61,1190981.0,0.0,1.0,345.02,347.26,342.97,346.61,1190981.0
2017-07-18,340.98,345.42,338.4,344.63,886310.0,0.0,1.0,340.98,345.42,338.4,344.63,886310.0
2017-07-17,342.09,345.28,341.95,342.31,945013.0,0.0,1.0,342.09,345.28,341.95,342.31,945013.0
2017-07-14,340.8,344.51,335.79,342.8,1053897.0,0.0,1.0,340.8,344.51,335.79,342.8,1053897.0
2017-07-13,343.07,343.23,338.0,339.04,922483.0,0.0,1.0,343.07,343.23,338.0,339.04,922483.0
2017-07-12,340.79,344.83,339.045,342.65,1057634.0,0.0,1.0,340.79,344.83,339.045,342.65,1057634.0
2017-07-11,337.12,339.85,334.44,337.85,940577.0,0.0,1.0,337.12,339.85,334.44,337.85,940577.0
