Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2017-08-25,43.48,43.62,43.01,43.15,1365573.0,0.0,1.0,43.48,43.62,43.01,43.15,1365573.0
2017-08-24,43.39,43.545,43.05,43.33,1568873.0,0.0,1.0,43.39,43.545,43.05,43.33,1568873.0
2017-08-23,42.51,43.32,42.51,43.1,1229613.0,0.0,1.0,42.51,43.32,42.51,43.1,1229613.0
2017-08-22,42.8,43.43,42.61,43.05,2422058.0,0.0,1.0,42.8,43.43,42.61,43.05,2422058.0
2017-08-21,42.4,42.6,42.12,42.45,1090110.0,0.0,1.0,42.4,42.6,42.12,42.45,1090110.0
2017-08-18,42.19,42.79,41.88,42.43,2378476.0,0.0,1.0,42.19,42.79,41.88,42.43,2378476.0
2017-08-17,43.18,43.36,42.375,42.44,2427379.0,0.0,1.0,43.18,43.36,42.375,42.44,2427379.0
2017-08-16,43.76,43.88,43.13,43.37,1509668.0,0.0,1.0,43.76,43.88,43.13,43.37,1509668.0
2017-08-15,44.51,44.7,42.88,43.58,3450193.0,0.0,1.0,44.51,44.7,42.88,43.58,3450193.0
2017-08-14,44.28,44.59,44.15,44.23,1662976.0,0.0,1.0,44.28,44.59,44.15,44.23,1662976.0
2017-08-11,43.69,44.02,43.53,43.82,1253571.0,0.0,1.0,43.69,44.02,43.53,43.82,1253571.0
2017-08-10,44.56,44.56,43.58,43.6,3700445.0,0.0,1.0,44.56,44.56,43.58,43.6,3700445.0
2017-08-09,44.66,44.89,44.02,44.86,3918286.0,0.0,1.0,44.66,44.89,44.02,44.86,3918286.0
2017-08-08,45.13,45.55,44.98,45.01,2522602.0,0.0,1.0,45.13,45.55,44.98,45.01,2522602.0
2017-08-07,45.42,45.55,45.07,45.15,2538052.0,0.0,1.0,45.42,45.55,45.07,45.15,2538052.0
2017-08-04,45.52,45.74,45.13,45.29,2507626.0,0.0,1.0,45.52,45.74,45.13,45.29,2507626.0
2017-08-03,45.12,45.36,45.06,45.08,2073228.0,0.0,1.0,45.12,45.36,45.06,45.08,2073228.0
2017-08-02,45.42,45.65,44.83,45.23,2418959.0,0.0,1.0,45.42,45.65,44.83,45.23,2418959.0
2017-08-01,46.1,46.11,45.34,45.41,2832460.0,0.0,1.0,46.1,46.11,45.34,45.41,2832460.0
2017-07-31,45.82,45.97,45.65,45.735,2956786.0,0.0,1.0,45.82,45.97,45.65,45.735,2956786.0
2017-07-28,45.73,46.11,45.67,45.75,1682446.0,0.18,1.0,45.73,46.11,45.67,45.75,1682446.0
2017-07-27,46.39,46.39,45.55,45.96,1913082.0,0.0,1.0,46.208197256695,46.208197256695,45.37148922273,45.779882429784,1913082.0
2017-07-26,46.98,46.98,46.04,46.13,2240162.0,0.0,1.0,46.795885042456,46.795885042456,45.85956890921,45.949216198563,2240162.0
2017-07-25,46.93,47.22,46.89,46.97,2777615.0,0.0,1.0,46.746080992815,47.034944480732,46.706237753103,46.785924232528,2777615.0
2017-07-24,47.07,47.26,46.07,46.6,4150586.0,0.0,1.0,46.885532331809,47.074787720444,45.889451338994,46.417374265186,4150586.0
2017-07-21,46.57,47.11,46.525,47.03,2231158.0,0.0,1.0,46.387491835402,46.925375571522,46.342668190725,46.845689092097,2231158.0
2017-07-20,46.64,46.965,46.33,46.66,2510163.0,0.0,1.0,46.457217504899,46.780943827564,46.148432397126,46.477139124755,2510163.0
2017-07-19,47.24,47.24,45.85,46.52,3861452.0,0.0,1.0,47.054866100588,47.054866100588,45.670313520575,46.337687785761,3861452.0
2017-07-18,46.0,46.8,45.37,46.72,5036619.0,0.0,1.0,45.819725669497,46.616590463749,45.192194644024,46.536903984324,5036619.0
2017-07-17,44.99,44.99,44.585,44.78,3164092.0,0.0,1.0,44.813683866754,44.813683866754,44.410271064664,44.604506858263,3164092.0
2017-07-14,44.65,45.28,44.41,45.01,2884924.0,0.0,1.0,44.475016329197,45.10254735467,44.235956890921,44.83360548661,2884924.0
2017-07-13,44.95,45.44,44.401,45.13,1805251.0,0.0,1.0,44.773840627041,45.261920313521,44.226992161986,44.953135205748,1805251.0
2017-07-12,44.12,44.97,44.05,44.7,2355478.0,0.0,1.0,43.947093403005,44.793762246897,43.877367733508,44.524820378837,2355478.0
2017-07-11,44.82,44.82,44.23,44.3,2302357.0,0.0,1.0,44.644350097975,44.644350097975,44.056662312214,44.126387981711,2302357.0
2017-07-10,44.39,44.99,44.22,44.84,2120178.0,0.0,1.0,44.216035271065,44.813683866754,44.046701502286,44.664271717831,2120178.0
2017-07-07,44.28,44.54,44.02,44.37,1478719.0,0.0,1.0,44.106466361855,44.365447419987,43.847485303723,44.196113651208,1478719.0
2017-07-06,44.34,44.82,44.03,44.04,2137321.0,0.0,1.0,44.166231221424,44.644350097975,43.857446113651,43.867406923579,2137321.0
2017-07-05,44.23,45.37,44.23,44.61,4302808.0,0.0,1.0,44.056662312214,45.192194644024,44.056662312214,44.435173089484,4302808.0
2017-07-03,43.17,44.31,43.095,44.2,2864446.0,0.0,1.0,43.00081645983,44.136348791639,42.926110385369,44.02677988243,2864446.0
2017-06-30,42.89,43.1632,42.67,42.99,2848648.0,0.0,1.0,42.721913781842,42.994043109079,42.502775963423,42.821521881123,2848648.0
2017-06-29,43.56,44.11,42.33,42.64,3757313.0,0.0,1.0,43.389288047028,43.937132593076,42.164108425865,42.472893533638,3757313.0
2017-06-28,42.48,43.07,42.46,43.0,3570371.0,0.0,1.0,42.313520574788,42.901208360549,42.293598954931,42.831482691052,3570371.0
2017-06-27,41.36,42.46,41.21,42.29,3770172.0,0.0,1.0,41.197909862835,42.293598954931,41.048497713912,42.124265186153,3770172.0
2017-06-26,40.91,41.32,40.62,41.22,1646796.0,0.0,1.0,40.749673416068,41.158066623122,40.460809928152,41.058458523841,1646796.0
2017-06-23,40.74,40.83,40.46,40.78,1748154.0,0.0,1.0,40.580339647289,40.669986936643,40.301436969301,40.620182887002,1748154.0
2017-06-22,40.57,40.829,40.31,40.6,1607238.0,0.0,1.0,40.411005878511,40.66899085565,40.152024820379,40.440888308295,1607238.0
2017-06-21,41.03,41.03,40.48,40.62,1561069.0,0.0,1.0,40.869203135206,40.869203135206,40.321358589157,40.460809928152,1561069.0
2017-06-20,41.04,41.18,40.68,40.93,1761511.0,0.0,1.0,40.879163945134,41.018615284128,40.52057478772,40.769595035924,1761511.0
2017-06-19,40.81,41.3199,40.78,41.12,1833837.0,0.0,1.0,40.650065316786,41.157967015023,40.620182887002,40.958850424559,1833837.0
2017-06-16,40.75,40.84,40.37,40.67,3399357.0,0.0,1.0,40.590300457218,40.679947746571,40.211789679948,40.510613977792,3399357.0
2017-06-15,40.47,40.98,40.24,40.72,2021915.0,0.0,1.0,40.311397779229,40.819399085565,40.082299150882,40.560418027433,2021915.0
2017-06-14,40.12,40.975,39.6,40.83,2913668.0,0.0,1.0,39.962769431744,40.814418680601,39.44480731548,40.669986936643,2913668.0
2017-06-13,40.49,40.72,40.325,40.54,2638196.0,0.0,1.0,40.331319399086,40.560418027433,40.166966035271,40.381123448726,2638196.0
2017-06-12,39.69,40.52,39.64,40.36,2952562.0,0.0,1.0,39.534454604833,40.36120182887,39.484650555193,40.20182887002,2952562.0
2017-06-09,39.0,40.0,38.99,39.76,3268976.0,0.0,1.0,38.847158719791,39.843239712606,38.837197909863,39.604180274331,3268976.0
2017-06-08,37.91,38.99,37.65,38.75,2876097.0,0.0,1.0,37.761430437622,38.837197909863,37.502449379491,38.598138471587,2876097.0
2017-06-07,37.66,38.12,37.5,37.76,1710787.0,0.0,1.0,37.512410189419,37.970607446114,37.353037230568,37.6120182887,1710787.0
2017-06-06,37.74,37.74,37.36,37.48,1629274.0,0.0,1.0,37.592096668844,37.592096668844,37.213585891574,37.333115610712,1629274.0
2017-06-05,37.89,38.21,37.75,38.1,1692068.0,0.0,1.0,37.741508817766,38.060254735467,37.602057478772,37.950685826257,1692068.0
2017-06-02,37.74,37.99,37.25,37.75,1746268.0,0.0,1.0,37.592096668844,37.841116917048,37.104016982364,37.602057478772,1746268.0
2017-06-01,37.64,38.15,37.17,38.04,1948786.0,0.0,1.0,37.492488569562,38.000489875898,37.024330502939,37.890920966688,1948786.0
2017-05-31,37.46,37.6,36.5,37.36,2418638.0,0.0,1.0,37.313193990856,37.45264532985,36.356956237753,37.213585891574,2418638.0
2017-05-30,37.76,37.77,37.26,37.36,1294192.0,0.0,1.0,37.6120182887,37.621979098628,37.113977792293,37.213585891574,1294192.0
